cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D speed) [m/s],GPS (3D speed) [m/s],fix,precision
212156.3888888891,2024-03-24T09:11:34.874Z,45.1376166,10.8008288,7.149884231488834,12.176,12.07,3,150
212212,2024-03-24T09:11:34.929Z,45.1376144,10.8008372,7.268884231488833,12.349,12.2,3,165
212267.61111111112,2024-03-24T09:11:34.984Z,45.1376121,10.8008454,7.408884231488834,12.37,12.38,3,165
212323.22222222225,2024-03-24T09:11:35.039Z,45.1376098,10.8008535,7.596884231488836,12.316,12.4,3,165
212378.83333333337,2024-03-24T09:11:35.094Z,45.1376069,10.8008612,7.744884231488832,12.29,12.35,3,165
212434.4444444445,2024-03-24T09:11:35.149Z,45.137604,10.8008688,7.8088842314888325,12.289,12.32,3,165
212490.05555555562,2024-03-24T09:11:35.204Z,45.137601,10.8008762,7.812884231488837,12.298,12.32,3,165
212545.66666666674,2024-03-24T09:11:35.259Z,45.1375985,10.8008838,7.873884231488837,12.243,12.33,3,165
212601.27777777787,2024-03-24T09:11:35.314Z,45.1375957,10.800892,7.920884231488834,12.476,12.28,3,165
212656.888888889,2024-03-24T09:11:35.369Z,45.1375929,10.8008995,7.942884231488833,12.39,12.51,3,165
212712.50000000012,2024-03-24T09:11:35.424Z,45.1375902,10.8009074,7.957884231488833,12.418,12.42,3,165
212768.11111111124,2024-03-24T09:11:35.479Z,45.1375876,10.8009149,7.909884231488832,12.326,12.45,3,165
212823.72222222236,2024-03-24T09:11:35.534Z,45.1375847,10.8009227,7.860884231488832,12.471,12.36,3,165
212879.3333333335,2024-03-24T09:11:35.589Z,45.1375818,10.8009307,7.7888842314888365,12.662,12.5,3,165
212934.9444444446,2024-03-24T09:11:35.644Z,45.1375791,10.8009385,7.697884231488835,12.634,12.69,3,165
212990.55555555574,2024-03-24T09:11:35.699Z,45.1375764,10.8009467,7.370884231488837,12.915,12.65,3,165
213046.16666666686,2024-03-24T09:11:35.754Z,45.1375735,10.8009548,6.998884231488837,13.154,12.93,3,165
213101.77777777798,2024-03-24T09:11:35.809Z,45.1375706,10.8009629,6.571884231488838,13.295,13.16,3,165
213157.3888888891,2024-03-24T09:11:35.864Z,45.1375674,10.8009709,6.327884231488838,13.324,13.3,3,165
213213,2024-03-24T09:11:35.919Z,45.1375649,10.8009799,6.241884231488832,13.559,13.33,3,185
213268.61111111112,2024-03-24T09:11:35.974Z,45.1375623,10.8009891,6.181884231488837,13.838,13.56,3,185
213324.22222222225,2024-03-24T09:11:36.029Z,45.1375592,10.8009976,6.086884231488838,13.785,13.84,3,185
213379.83333333337,2024-03-24T09:11:36.084Z,45.1375564,10.8010063,6.018884231488833,13.75,13.78,3,185
213435.4444444445,2024-03-24T09:11:36.139Z,45.1375534,10.801015,5.826884231488833,13.844,13.75,3,185
213491.05555555562,2024-03-24T09:11:36.194Z,45.1375504,10.8010242,5.506884231488833,14.216,13.84,3,185
213546.66666666674,2024-03-24T09:11:36.249Z,45.1375473,10.8010339,5.194884231488835,14.7,14.22,3,185
213602.27777777787,2024-03-24T09:11:36.304Z,45.1375441,10.8010433,4.952884231488838,14.867,14.7,3,185
213657.888888889,2024-03-24T09:11:36.359Z,45.137541,10.8010529,4.592884231488831,15.123,14.87,3,185
213713.50000000012,2024-03-24T09:11:36.414Z,45.1375381,10.8010622,4.463884231488834,14.953,15.13,3,185
213769.11111111124,2024-03-24T09:11:36.469Z,45.137535,10.8010715,4.474884231488836,14.811,14.96,3,185
213824.72222222236,2024-03-24T09:11:36.524Z,45.1375323,10.8010806,4.344884231488834,14.677,14.82,3,185
213880.3333333335,2024-03-24T09:11:36.579Z,45.1375296,10.8010901,4.472884231488834,14.588,14.69,3,185
213935.9444444446,2024-03-24T09:11:36.634Z,45.1375273,10.8010995,4.454884231488833,14.492,14.6,3,185
213991.55555555574,2024-03-24T09:11:36.689Z,45.137525,10.8011092,4.296884231488832,14.555,14.5,3,185
214047.16666666686,2024-03-24T09:11:36.744Z,45.1375229,10.8011187,4.168884231488832,14.493,14.56,3,185
214102.77777777798,2024-03-24T09:11:36.799Z,45.1375211,10.8011281,4.185884231488835,14.318,14.5,3,185
214158.3888888891,2024-03-24T09:11:36.854Z,45.137519,10.8011374,4.177884231488832,14.175,14.33,3,185
214214,2024-03-24T09:11:36.909Z,45.137517,10.8011464,4.121884231488835,13.989,14.19,3,164
214266.68421052632,2024-03-24T09:11:36.964Z,45.1375156,10.8011547,4.068884231488838,13.42,14,3,164
214319.36842105264,2024-03-24T09:11:37.019Z,45.137514,10.8011633,4.024884231488834,13.212,13.43,3,164
214372.05263157896,2024-03-24T09:11:37.074Z,45.1375128,10.8011719,3.9808842314888366,12.976,13.23,3,164
214424.73684210528,2024-03-24T09:11:37.129Z,45.1375114,10.8011804,3.9278842314888323,12.787,12.99,3,164
214477.4210526316,2024-03-24T09:11:37.184Z,45.1375099,10.8011888,3.945884231488833,12.632,12.8,3,164
214530.10526315792,2024-03-24T09:11:37.239Z,45.1375086,10.8011971,3.986884231488837,12.349,12.65,3,164
214582.78947368424,2024-03-24T09:11:37.294Z,45.1375077,10.8012051,4.0048842314888375,12.038,12.36,3,164
214635.47368421056,2024-03-24T09:11:37.349Z,45.1375068,10.8012131,3.975884231488834,11.796,12.05,3,164
214688.15789473688,2024-03-24T09:11:37.404Z,45.1375056,10.8012208,3.9848842314888344,11.619,11.81,3,164
214740.8421052632,2024-03-24T09:11:37.459Z,45.1375046,10.8012285,4.0388842314888365,11.371,11.63,3,164
214793.52631578952,2024-03-24T09:11:37.514Z,45.137504,10.8012361,4.101884231488832,11.191,11.38,3,164
214846.21052631584,2024-03-24T09:11:37.569Z,45.1375033,10.8012435,4.140884231488833,10.962,11.2,3,164
214898.89473684217,2024-03-24T09:11:37.624Z,45.1375028,10.8012507,4.1838842314888325,10.683,10.97,3,164
214951.57894736849,2024-03-24T09:11:37.679Z,45.1375022,10.8012576,4.145884231488836,10.411,10.69,3,164
215004.2631578948,2024-03-24T09:11:37.734Z,45.1375018,10.8012645,4.175884231488837,10.179,10.42,3,164
215056.94736842113,2024-03-24T09:11:37.789Z,45.1375014,10.8012717,4.158884231488834,10.238,10.19,3,164
215109.63157894745,2024-03-24T09:11:37.844Z,45.1375013,10.8012786,4.232884231488832,10.094,10.25,3,164
215162.31578947377,2024-03-24T09:11:37.899Z,45.1375012,10.8012853,4.280884231488834,9.844,10.1,3,164
215215,2024-03-24T09:11:37.954Z,45.137501,10.8012919,4.3358842314888335,9.658,9.85,3,164
215270.61111111112,2024-03-24T09:11:38.009Z,45.1375008,10.8012982,4.334884231488836,9.419,9.66,3,164
215326.22222222225,2024-03-24T09:11:38.064Z,45.1375007,10.8013045,4.383884231488835,9.218,9.43,3,164
215381.83333333337,2024-03-24T09:11:38.119Z,45.1375008,10.8013101,4.248884231488837,8.82,9.22,3,164
215437.4444444445,2024-03-24T09:11:38.174Z,45.1375009,10.8013159,4.155884231488834,8.652,8.83,3,164
215493.05555555562,2024-03-24T09:11:38.229Z,45.1375009,10.8013216,4.073884231488833,8.461,8.66,3,164
215548.66666666674,2024-03-24T09:11:38.284Z,45.137501,10.8013272,4.051884231488835,8.329,8.47,3,164
215604.27777777787,2024-03-24T09:11:38.339Z,45.1375013,10.8013325,4.050884231488837,8.044,8.34,3,164
215659.888888889,2024-03-24T09:11:38.394Z,45.1375017,10.8013379,3.9138842314888365,7.953,8.06,3,164
215715.50000000012,2024-03-24T09:11:38.449Z,45.1375023,10.8013432,3.8928842314888357,7.829,7.97,3,164
215771.11111111124,2024-03-24T09:11:38.504Z,45.1375032,10.8013482,3.901884231488836,7.622,7.84,3,164
215826.72222222236,2024-03-24T09:11:38.559Z,45.1375043,10.8013533,3.941884231488835,7.563,7.64,3,164
215882.3333333335,2024-03-24T09:11:38.614Z,45.1375053,10.8013584,3.942884231488833,7.504,7.58,3,164
215937.9444444446,2024-03-24T09:11:38.669Z,45.1375069,10.8013636,3.9838842314888367,7.538,7.52,3,164
215993.55555555574,2024-03-24T09:11:38.724Z,45.1375088,10.8013679,4.051884231488835,7.28,7.55,3,164
216049.16666666686,2024-03-24T09:11:38.779Z,45.1375105,10.8013723,4.079884231488833,7.165,7.29,3,164
216104.77777777798,2024-03-24T09:11:38.834Z,45.137512,10.8013762,4.039884231488834,6.92,7.17,3,164
216160.3888888891,2024-03-24T09:11:38.889Z,45.1375138,10.8013798,4.003884231488833,6.639,6.93,3,164
216216,2024-03-24T09:11:38.944Z,45.1375161,10.8013837,3.8768842314888374,6.683,6.65,3,164
216268.68421052632,2024-03-24T09:11:38.999Z,45.1375183,10.8013877,3.881884231488833,6.776,6.7,3,164
216321.36842105264,2024-03-24T09:11:39.054Z,45.1375203,10.8013913,3.8858842314888378,6.658,6.79,3,164
216374.05263157896,2024-03-24T09:11:39.109Z,45.1375223,10.8013954,3.8568842314888343,6.751,6.67,3,164
216426.73684210528,2024-03-24T09:11:39.164Z,45.1375246,10.8013993,3.8628842314888345,6.833,6.76,3,164
216479.4210526316,2024-03-24T09:11:39.219Z,45.1375268,10.8014027,3.8768842314888374,6.704,6.85,3,164
216532.10526315792,2024-03-24T09:11:39.274Z,45.1375291,10.8014061,3.9368842314888326,6.662,6.72,3,164
216584.78947368424,2024-03-24T09:11:39.329Z,45.1375314,10.8014093,3.9818842314888343,6.579,6.67,3,164
216637.47368421056,2024-03-24T09:11:39.384Z,45.1375339,10.801412,4.067884231488833,6.478,6.59,3,164
216690.15789473688,2024-03-24T09:11:39.439Z,45.1375364,10.8014147,4.128884231488833,6.407,6.48,3,164
216742.8421052632,2024-03-24T09:11:39.494Z,45.1375391,10.8014172,4.167884231488834,6.402,6.41,3,164
216795.52631578952,2024-03-24T09:11:39.549Z,45.1375417,10.8014195,4.218884231488836,6.324,6.41,3,164
216848.21052631584,2024-03-24T09:11:39.604Z,45.1375442,10.8014214,4.266884231488838,6.191,6.33,3,164
216900.89473684217,2024-03-24T09:11:39.659Z,45.1375466,10.8014224,4.235884231488832,5.92,6.19,3,164
216953.57894736849,2024-03-24T09:11:39.714Z,45.1375495,10.8014239,4.115884231488835,5.95,5.92,3,164
217006.2631578948,2024-03-24T09:11:39.769Z,45.1375527,10.8014253,4.029884231488836,6.089,5.96,3,164
217058.94736842113,2024-03-24T09:11:39.824Z,45.1375553,10.8014267,4.0588842314888325,6.009,6.1,3,164
217111.63157894745,2024-03-24T09:11:39.879Z,45.1375579,10.801428,4.118884231488835,5.953,6.02,3,164
217164.31578947377,2024-03-24T09:11:39.934Z,45.1375606,10.8014288,4.103884231488834,5.884,5.96,3,164
217217,2024-03-24T09:11:39.989Z,45.1375632,10.8014291,4.0958842314888315,5.731,5.89,3,165
217275.88235294117,2024-03-24T09:11:40.044Z,45.1375661,10.8014298,4.107884231488832,5.802,5.74,3,165
217334.76470588235,2024-03-24T09:11:40.099Z,45.137569,10.8014304,4.120884231488837,5.806,5.81,3,165
217393.64705882352,2024-03-24T09:11:40.154Z,45.1375718,10.8014309,4.093884231488836,5.794,5.81,3,165
217452.5294117647,2024-03-24T09:11:40.209Z,45.1375745,10.8014309,4.067884231488833,5.676,5.8,3,165
217511.41176470587,2024-03-24T09:11:40.264Z,45.1375767,10.8014306,4.083884231488838,5.363,5.68,3,165
217570.29411764705,2024-03-24T09:11:40.319Z,45.1375795,10.8014304,4.072884231488835,5.432,5.37,3,165
217629.17647058822,2024-03-24T09:11:40.374Z,45.137582,10.8014301,4.117884231488837,5.431,5.44,3,165
217688.0588235294,2024-03-24T09:11:40.429Z,45.1375844,10.8014299,4.202884231488838,5.313,5.43,3,165
217746.94117647057,2024-03-24T09:11:40.484Z,45.1375872,10.801429,4.260884231488838,5.528,5.32,3,165
217805.82352941175,2024-03-24T09:11:40.539Z,45.1375897,10.8014284,4.290884231488832,5.481,5.53,3,165
217864.70588235292,2024-03-24T09:11:40.594Z,45.1375922,10.8014275,4.246884231488835,5.368,5.48,3,165
217923.5882352941,2024-03-24T09:11:40.649Z,45.1375949,10.8014265,4.285884231488836,5.537,5.37,3,165
217982.47058823527,2024-03-24T09:11:40.704Z,45.1375974,10.8014251,4.338884231488834,5.565,5.54,3,165
218041.35294117645,2024-03-24T09:11:40.759Z,45.1375996,10.8014238,4.333884231488838,5.349,5.57,3,165
218100.23529411762,2024-03-24T09:11:40.814Z,45.1376022,10.8014221,4.381884231488833,5.565,5.35,3,165
218159.1176470588,2024-03-24T09:11:40.869Z,45.1376051,10.8014205,4.4038842314888385,5.816,5.57,3,165
218218,2024-03-24T09:11:40.924Z,45.1376079,10.8014187,4.445884231488833,5.956,5.82,3,165
218273.61111111112,2024-03-24T09:11:40.979Z,45.1376103,10.8014165,4.491884231488832,5.947,5.96,3,165
218329.22222222225,2024-03-24T09:11:41.034Z,45.137613,10.8014137,4.5288842314888385,6.273,5.95,3,165
218384.83333333337,2024-03-24T09:11:41.089Z,45.1376158,10.801411,4.601884231488832,6.459,6.27,3,165
218440.4444444445,2024-03-24T09:11:41.144Z,45.1376184,10.8014086,4.6468842314888334,6.448,6.46,3,165
218496.05555555562,2024-03-24T09:11:41.199Z,45.137621,10.8014055,4.708884231488838,6.589,6.45,3,165
218551.66666666674,2024-03-24T09:11:41.254Z,45.1376231,10.8014021,4.699884231488838,6.593,6.59,3,165
218607.27777777787,2024-03-24T09:11:41.309Z,45.1376257,10.8013987,4.670884231488834,6.81,6.59,3,165
218662.888888889,2024-03-24T09:11:41.364Z,45.1376283,10.8013955,4.617884231488837,6.915,6.81,3,165
218718.50000000012,2024-03-24T09:11:41.419Z,45.1376307,10.8013921,4.591884231488834,6.951,6.91,3,165
218774.11111111124,2024-03-24T09:11:41.474Z,45.1376333,10.8013885,4.609884231488834,7.033,6.95,3,165
218829.72222222236,2024-03-24T09:11:41.529Z,45.1376362,10.801385,4.632884231488838,7.231,7.03,3,165
218885.3333333335,2024-03-24T09:11:41.584Z,45.1376389,10.8013809,4.600884231488834,7.508,7.23,3,165
218940.9444444446,2024-03-24T09:11:41.639Z,45.1376416,10.8013768,4.539884231488834,7.728,7.51,3,165
218996.55555555574,2024-03-24T09:11:41.694Z,45.137644,10.8013728,4.532884231488836,7.707,7.73,3,165
219052.16666666686,2024-03-24T09:11:41.749Z,45.1376467,10.8013687,4.519884231488838,7.793,7.71,3,165
219107.77777777798,2024-03-24T09:11:41.804Z,45.1376491,10.8013643,4.542884231488834,7.864,7.79,3,165
219163.3888888891,2024-03-24T09:11:41.859Z,45.137651,10.801359,4.5758842314888355,8.12,7.86,3,165
219219,2024-03-24T09:11:41.914Z,45.1376537,10.8013538,4.561884231488833,8.435,8.12,3,165
219271.68421052632,2024-03-24T09:11:41.969Z,45.1376568,10.8013488,4.532884231488836,8.706,8.44,3,165
219324.36842105264,2024-03-24T09:11:42.024Z,45.1376586,10.8013432,4.484884231488834,8.813,8.71,3,165
219377.05263157896,2024-03-24T09:11:42.079Z,45.1376609,10.8013376,4.473884231488832,9.009,8.81,3,165
219429.73684210528,2024-03-24T09:11:42.134Z,45.1376632,10.8013316,4.444884231488835,9.266,9.01,3,165
219482.4210526316,2024-03-24T09:11:42.189Z,45.137665,10.8013253,4.442884231488833,9.475,9.27,3,165
219535.10526315792,2024-03-24T09:11:42.244Z,45.1376666,10.8013186,4.425884231488837,9.707,9.48,3,165
219587.78947368424,2024-03-24T09:11:42.299Z,45.1376688,10.8013121,4.382884231488838,9.868,9.71,3,165
219640.47368421056,2024-03-24T09:11:42.354Z,45.1376707,10.8013052,4.3628842314888345,10.116,9.87,3,165
219693.15789473688,2024-03-24T09:11:42.409Z,45.137672,10.8012982,4.365884231488835,10.209,10.12,3,165
219745.8421052632,2024-03-24T09:11:42.464Z,45.1376738,10.8012912,4.394884231488838,10.36,10.21,3,165
219798.52631578952,2024-03-24T09:11:42.519Z,45.1376757,10.8012843,4.386884231488835,10.452,10.36,3,165
219851.21052631584,2024-03-24T09:11:42.574Z,45.1376774,10.8012771,4.390884231488833,10.565,10.45,3,165
219903.89473684217,2024-03-24T09:11:42.629Z,45.1376791,10.8012694,4.405884231488834,10.904,10.57,3,165
219956.57894736849,2024-03-24T09:11:42.684Z,45.1376811,10.8012618,4.399884231488834,11.196,10.9,3,165
220009.2631578948,2024-03-24T09:11:42.739Z,45.137683,10.801254,4.398884231488836,11.38,11.2,3,165
220061.94736842113,2024-03-24T09:11:42.794Z,45.1376844,10.8012461,4.4138842314888365,11.463,11.38,3,165
220114.63157894745,2024-03-24T09:11:42.849Z,45.1376862,10.8012384,4.436884231488833,11.491,11.46,3,165
220167.31578947377,2024-03-24T09:11:42.904Z,45.1376881,10.8012307,4.426884231488835,11.566,11.49,3,165
220220,2024-03-24T09:11:42.959Z,45.1376898,10.8012227,4.417884231488834,11.67,11.57,3,165
220275.61111111112,2024-03-24T09:11:43.014Z,45.1376916,10.8012148,4.409884231488832,11.751,11.67,3,165
220331.22222222225,2024-03-24T09:11:43.069Z,45.1376935,10.8012067,4.380884231488835,11.967,11.75,3,165
220386.83333333337,2024-03-24T09:11:43.124Z,45.1376955,10.8011977,4.380884231488835,12.463,11.97,3,165
220442.4444444445,2024-03-24T09:11:43.179Z,45.1376976,10.8011887,4.365884231488835,12.842,12.46,3,165
220498.05555555562,2024-03-24T09:11:43.234Z,45.1376998,10.8011799,4.359884231488834,13.058,12.84,3,165
220553.66666666674,2024-03-24T09:11:43.289Z,45.1377026,10.8011706,4.4508842314888355,13.467,13.06,3,165
220609.27777777787,2024-03-24T09:11:43.344Z,45.1377051,10.8011615,4.485884231488832,13.627,13.47,3,165
220664.888888889,2024-03-24T09:11:43.399Z,45.1377077,10.8011523,4.517884231488836,13.859,13.63,3,165
220720.50000000012,2024-03-24T09:11:43.454Z,45.1377102,10.8011431,4.546884231488832,13.958,13.86,3,165
220776.11111111124,2024-03-24T09:11:43.509Z,45.1377128,10.801134,4.5318842314888315,13.975,13.96,3,165
220831.72222222236,2024-03-24T09:11:43.564Z,45.1377151,10.8011243,4.530884231488834,14.16,13.97,3,165
220887.3333333335,2024-03-24T09:11:43.619Z,45.1377179,10.8011147,4.492884231488837,14.435,14.16,3,165
220942.9444444446,2024-03-24T09:11:43.674Z,45.1377205,10.8011049,4.455884231488838,14.645,14.44,3,165
220998.55555555574,2024-03-24T09:11:43.729Z,45.1377229,10.8010946,4.4408842314888375,14.852,14.64,3,165
221054.16666666686,2024-03-24T09:11:43.784Z,45.1377255,10.8010846,4.471884231488836,14.944,14.85,3,165
221109.77777777798,2024-03-24T09:11:43.839Z,45.1377292,10.8010748,4.496884231488835,15.244,14.94,3,165
221165.3888888891,2024-03-24T09:11:43.894Z,45.1377325,10.8010654,4.473884231488832,15.21,15.24,3,165
221221,2024-03-24T09:11:43.949Z,45.1377356,10.8010555,4.508884231488835,15.31,15.21,3,165
221276.61111111112,2024-03-24T09:11:44.004Z,45.1377385,10.8010449,4.570884231488833,15.623,15.31,3,165
221332.22222222225,2024-03-24T09:11:44.059Z,45.1377422,10.8010351,4.691884231488835,15.628,15.62,3,165
221387.83333333337,2024-03-24T09:11:44.114Z,45.1377454,10.801025,4.857884231488832,15.637,15.63,3,165
221443.4444444445,2024-03-24T09:11:44.169Z,45.1377492,10.801015,5.235884231488832,15.629,15.64,3,165
221499.05555555562,2024-03-24T09:11:44.224Z,45.137753,10.801005,5.675884231488837,15.658,15.63,3,165
221554.66666666674,2024-03-24T09:11:44.279Z,45.1377567,10.8009946,6.079884231488833,15.828,15.66,3,165
221610.27777777787,2024-03-24T09:11:44.334Z,45.1377606,10.8009848,6.365884231488835,15.748,15.84,3,165
221665.888888889,2024-03-24T09:11:44.389Z,45.1377649,10.8009753,6.694884231488835,15.648,15.76,3,165
221721.50000000012,2024-03-24T09:11:44.444Z,45.1377694,10.800966,7.149884231488834,15.539,15.67,3,165
221777.11111111124,2024-03-24T09:11:44.499Z,45.1377737,10.8009564,7.549884231488832,15.553,15.57,3,165
221832.72222222236,2024-03-24T09:11:44.554Z,45.137778,10.8009472,7.974884231488836,15.423,15.59,3,165
221888.3333333335,2024-03-24T09:11:44.609Z,45.1377824,10.8009385,8.238884231488832,15.252,15.47,3,165
221943.9444444446,2024-03-24T09:11:44.664Z,45.1377864,10.8009296,8.362884231488835,15.184,15.31,3,165
221999.55555555574,2024-03-24T09:11:44.719Z,45.1377903,10.8009213,8.509884231488833,14.892,15.24,3,165
222055.16666666686,2024-03-24T09:11:44.774Z,45.1377941,10.8009124,8.680884231488832,14.891,14.95,3,165
222110.77777777798,2024-03-24T09:11:44.829Z,45.1377977,10.8009032,8.853884231488834,14.932,14.96,3,165
222166.3888888891,2024-03-24T09:11:44.884Z,45.1378011,10.8008938,9.019884231488838,14.981,15,3,165
222222,2024-03-24T09:11:44.939Z,45.1378039,10.8008845,9.128884231488833,14.93,15.05,3,165
222277.61111111112,2024-03-24T09:11:44.994Z,45.1378074,10.8008748,9.258884231488835,15.064,15,3,165
222333.22222222225,2024-03-24T09:11:45.049Z,45.1378108,10.8008651,9.372884231488833,15.162,15.14,3,165
222388.83333333337,2024-03-24T09:11:45.104Z,45.1378141,10.8008561,9.453884231488836,15.045,15.24,3,165
222444.4444444445,2024-03-24T09:11:45.159Z,45.1378176,10.8008475,9.532884231488836,14.861,15.12,3,165
222500.05555555562,2024-03-24T09:11:45.214Z,45.1378212,10.8008384,9.616884231488832,14.89,14.94,3,165
222555.66666666674,2024-03-24T09:11:45.269Z,45.1378246,10.8008301,9.658884231488834,14.65,14.96,3,165
222611.27777777787,2024-03-24T09:11:45.324Z,45.1378279,10.8008216,9.665884231488832,14.532,14.72,3,165
222666.888888889,2024-03-24T09:11:45.379Z,45.1378312,10.8008136,9.596884231488836,14.288,14.6,3,165
222722.50000000012,2024-03-24T09:11:45.434Z,45.137834,10.8008058,9.567884231488833,13.953,14.35,3,165
222778.11111111124,2024-03-24T09:11:45.489Z,45.1378366,10.8007983,9.400884231488838,13.604,14.02,3,165
222833.72222222236,2024-03-24T09:11:45.544Z,45.1378395,10.8007903,9.233884231488837,13.482,13.66,3,165
222889.3333333335,2024-03-24T09:11:45.599Z,45.1378422,10.800782,9.045884231488834,13.409,13.53,3,165
222944.9444444446,2024-03-24T09:11:45.654Z,45.1378451,10.8007746,8.807884231488835,13.153,13.45,3,165
223000.55555555574,2024-03-24T09:11:45.709Z,45.1378475,10.8007673,8.488884231488832,12.804,13.19,3,165
223056.16666666686,2024-03-24T09:11:45.764Z,45.13785,10.8007597,8.166884231488837,12.623,12.83,3,165
223111.77777777798,2024-03-24T09:11:45.819Z,45.1378523,10.800752,7.7648842314888356,12.446,12.64,3,165
